NC162	NC163	NC164	NC165	NC134	NC135	NC136	NC137	NC138	NC106	NC107	NC108	NC109	NC110	NC73	NC74	NC88	NC89	NC58	NC59	NC43	NC44	NC4	NC13	NC14	NC23	NC24	NC33	NC34	NC3	AppBBS155	AppBBS156	AppBBS183	AppBBS184	AppBBS100	AppBBS127	AppBBS128	AppBBS70	AppBBS85	AppBBS55	BBS170	BBS171	BBS142	BBS113	BBS114	BBS115	BBS7	BBS8	BBS169	BBS143	BBS144	BBS93	BBS77	BBS78	BBS92	BBS62	BBS63	BBS47	BBS48	BBS17	BBS18	BBS27	BBS28	BBS37	BBS38	AppNPH147	AppNPH148	AppNPH149	AppNPH150	AppNPH151	AppNPH152	AppNPH153	AppNPH174	AppNPH175	AppNPH176	AppNPH177	AppNPH178	AppNPH179	AppNPH180	AppNPH181	AppNPH182	AppNPH96	AppNPH97	AppNPH98	AppNPH99	AppNPH118	AppNPH119	AppNPH120	AppNPH121	AppNPH122	AppNPH123	AppNPH124	AppNPH125	AppNPH126	AppNPH69	AppNPH81	AppNPH82	AppNPH83	AppNPH84	AppNPH67	AppNPH68	AppNPH52	AppNPH53	AppNPH54	NPH158	NPH160	NPH133	NPH103	NPH104	NPH105	NPH129	NPH72	NPH86	NPH157	NPH159	NPH161	NPH131	NPH132	NPH101	NPH102	NPH130	NPH71	NPH87	NPH56	NPH57	NPH41	NPH42	NPH2	NPH1	NPH11	NPH12	NPH21	NPH22	NPH31	NPH32	CKD140	CKD166	CKD167	CKD168	CKD141	CKD112	CKD76	CKD91	CKD45	CKD46	CKD25	CKD139	CKD111	CKD75	CKD90	CKD60	CKD61	CKD5	CKD15	CKD16	CKD26	CKD36	T: Genes	T: Protein.Group	T: Protein.Ids	T: Protein.Names	T: First.Protein.Description
17,5066	17,1214	18,955	17,7125	18,0048	16,8756	17,8235	16,149	17,9332	19,1347	18,3177	17,7844	18,6768	18,4622	17,8391	17,8073	18,6082	18,8352	18,1135	17,7599	16,746	16,7533	16,8186	18,3355	18,019	19,1641	17,3856	18,3035	18,2239	17,0515	15,4442	15,9784	15,9079	16,2765	15,5797	16,134	15,7511	15,164	15,8343	15,5636	15,9429	16,0171	14,8956	15,7683	16,9152	14,7819	15,9584	16,8566	16,316	17,9123	18,0664	13,9398	16,4522	16,5965	15,9215	18,2385	16,2199	17,0489	15,6525	17,9609	16,7128	16,34	16,4814	15,4208	17,4368	15,9367	16,5633	16,1378	16,5505	16,8367	16,262	17,4595	19,0682	18,5034	16,1563	15,9392	16,0424	15,9755	15,8749	15,9089	16,4272	16,0164	16,4857	16,2392	18,3091	18,248	15,8404	16,0371	15,1157	16,5546	16,1553	15,928	16,9424	15,2427	16,3677	15,4005	15,4832	16,4419	16,3481	16,1136	15,9699	16,1109	17,0284	15,3668	15,0502	18,7401	16,5268	17,0277	18,111	17,8294	17,3183	18,129	15,2513	14,2559	15,8181	15,0516	14,9014	15,9358	16,6279	15,7841	15,6934	16,4281	15,8803	15,982	15,4129	15,9952	17,5389	15,9976	15,5199	15,5276	15,9647	15,7922	15,6346	16,5205	16,641	17,8609	17,3531	18,8148	18,3002	17,176	19,1052	18,7924	16,7108	18,2561	15,3627	17,8662	17,1192	17,2745	16,992	15,6553	17,3705	15,2275	15,4748	15,1136	15,6782	15,0849	15,3054	CILP2	Q8IUL8	Q8IUL8	CILP2_HUMAN	Cartilage intermediate layer protein 2
NaN	NaN	10,0397	10,0767	12,0349	11,4788	11,1118	NaN	10,4076	11,1002	9,88672	10,8988	11,4041	11,0286	NaN	9,37648	NaN	10,1026	NaN	NaN	NaN	NaN	NaN	10,2523	NaN	10,9245	NaN	9,65384	NaN	NaN	10,0173	10,2725	10,1462	9,97565	10,9801	11,037	7,94119	NaN	NaN	NaN	NaN	12,7632	NaN	13,2746	12,581	NaN	11,0836	11,3132	10,2464	10,3318	NaN	10,4336	10,3404	10,0511	NaN	NaN	10,4158	10,3716	11,3461	10,1031	8,87583	10,0059	11,1941	NaN	NaN	10,3743	11,0406	9,4406	10,846	10,0286	11,5401	8,63489	11,626	11,5113	10,6128	9,66658	11,3617	10,6127	9,92869	NaN	11,0544	NaN	11,3049	9,62622	9,73736	9,92572	10,8464	10,9038	NaN	10,5714	9,45196	11,2573	9,59785	11,5966	NaN	11,5905	9,39098	NaN	NaN	NaN	NaN	NaN	9,85777	8,94991	NaN	10,4144	NaN	NaN	10,0905	8,65823	NaN	10,4438	NaN	11,9401	11,8482	11,9271	11,0796	11,8465	10,8851	10,8658	12,1399	11,1725	NaN	10,2461	NaN	9,4078	10,6133	NaN	NaN	10,9994	10,7945	NaN	10,858	NaN	11,6341	NaN	11,7136	10,5013	NaN	12,521	12,0323	NaN	NaN	9,19718	9,95989	NaN	11,984	11,7839	11,3056	NaN	10,6607	10,3158	NaN	10,3512	NaN	10,0072	NaN	CLEC10A	Q8IUN9	Q8IUN9	CLC10_HUMAN	C-type lectin domain family 10 member A
12,6565	11,7173	13,7466	13,4736	12,8173	12,1153	12,6457	NaN	12,0604	12,8361	12,669	12,9446	14,3697	13,3874	12,27	12,4	13,6011	15,8909	13,5973	11,5452	11,7196	NaN	NaN	13,1708	13,9469	14,4479	NaN	12,9242	13,1065	10,8788	12,5602	13,1499	11,7448	12,2114	NaN	NaN	NaN	NaN	12,6645	NaN	NaN	11,888	12,7133	NaN	12,1501	NaN	NaN	12,5176	12,0133	11,8657	12,3878	NaN	NaN	NaN	NaN	14,5346	13,1766	11,9477	NaN	12,7831	NaN	13,0313	12,9153	NaN	NaN	12,1463	13,077	NaN	13,7779	NaN	12,1121	10,9781	14,1161	13,7661	12,5821	NaN	12,4332	11,6132	11,6489	NaN	12,008	12,8949	12,1053	NaN	12,1292	13,1691	12,8482	12,5149	NaN	12,7369	12,1343	NaN	13,2727	12,5054	11,8297	12,8298	12,3008	NaN	NaN	NaN	NaN	NaN	12,0099	12,5041	NaN	14,1969	12,8894	13,5066	13,6027	12,9013	13,9077	14,6725	14,1981	15,8296	15,9953	13,7867	12,1321	14,3226	14,5267	12,7177	13,0331	15,414	14,9481	15,2326	13,5943	NaN	16,0137	NaN	NaN	14,0227	NaN	12,8683	13,3196	12,5441	NaN	13,7377	12,3595	13,6723	12,589	NaN	15,0499	14,9383	NaN	13,4003	13,5891	13,2284	14,4427	12,6265	14,718	14,2256	14,0225	13,7395	NaN	12,7144	NaN	NaN	13,0197	AEBP1	Q8IUX7	Q8IUX7	AEBP1_HUMAN	Adipocyte enhancer-binding protein 1
12,0606	11,8591	10,8479	11,9646	11,6688	10,7447	11,6282	12,036	11,5475	11,178	11,3065	12,0452	10,6402	11,4357	12,4666	11,9155	NaN	NaN	11,6458	11,829	11,595	NaN	13,3911	11,6142	NaN	11,1365	NaN	11,4944	12,2951	12,4296	12,3691	11,7648	11,4975	11,4328	11,9212	11,7824	11,6837	11,698	11,6942	11,9393	NaN	11,0584	11,8435	NaN	11,3957	NaN	11,7319	NaN	11,517	11,3351	11,3636	11,4545	10,3931	11,4926	12,9383	NaN	11,1821	11,7101	10,5898	12,3041	11,405	NaN	10,8048	NaN	NaN	11,1815	11,5314	11,296	11,599	11,4018	11,5175	11,6279	NaN	10,1792	11,4148	NaN	11,0367	11,2582	11,1339	10,3944	11,4526	11,4557	11,4931	12,0651	11,3797	11,7559	12,0404	12,3162	NaN	11,2026	11,858	NaN	11,1365	11,4866	11,7989	NaN	11,5085	NaN	11,2502	12,1632	NaN	11,4434	11,1349	11,8628	NaN	11,6342	11,9508	NaN	11,7181	12,0168	NaN	11,8105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11,5058	NaN	NaN	NaN	NaN	11,5613	NaN	NaN	12,0319	NaN	NaN	11,8606	11,4213	NaN	NaN	11,414	NaN	NaN	NaN	11,9951	NaN	NaN	12,635	NaN	NaN	NaN	NaN	13,2373	NaN	NaN	NaN	NaN	PHYKPL	Q8IUZ5	Q8IUZ5	AT2L2_HUMAN	5-phosphohydroxy-L-lysine phospho-lyase
16,5382	16,4045	16,9777	17,0802	16,1119	16,643	16,7868	17,0809	15,5225	17,0263	16,8664	16,0776	17,2805	17,3587	16,4768	16,2843	17,1882	17,0955	16,9791	16,1917	16,2429	14,6579	17,126	17,2227	16,9018	17,2283	14,8202	17,6834	16,6068	17,416	15,6262	17,374	16,8645	16,377	16,9676	16,9437	17,6765	14,971	17,0845	16,8885	15,1285	17,7764	16,9739	17,0264	17,6011	15,9765	18,4628	16,766	17,0199	17,1346	17,1272	16,7616	17,589	17,189	17,3958	17,5734	17,1691	16,9354	17,8895	16,7402	15,9885	17,2528	17,5288	17,1995	16,8148	17,6438	17,05	17,1414	17,7264	17,8819	17,551	16,9402	17,2929	17,2429	17,5516	17,2148	17,5646	17,0249	17,0509	16,2595	17,2361	17,2928	17,0458	17,5805	16,8604	16,7578	17,7596	17,0588	16,7154	17,036	17,1414	15,8329	15,8106	17,4212	16,6238	15,1026	17,6079	16,5755	16,2094	17,3245	16,9038	16,0039	16,9325	17,0391	17,8448	16,5747	16,6149	15,3186	16,5321	17,2796	14,2093	16,8069	16,4327	14,6479	13,635	14,6016	14,2692	13,3452	16,3272	14,8752	15,194	15,593	13,6214	14,6763	14,2159	17,4301	16,1583	15,3628	15,7898	15,4322	17,9312	14,5964	15,4138	17,2251	15,4335	16,2614	16,6983	17,2957	16,5142	16,7872	16,5326	17,3688	16,3143	16,9492	16,0877	17,417	13,86	17,4699	15,3813	13,5291	16,4957	13,0045	15,2363	14,505	12,9174	14,4723	13,1595	PLD3	Q8IV08	Q8IV08	PLD3_HUMAN	5'-3' exonuclease PLD3
11,5307	11,4198	10,7244	11,4792	11,5515	10,9436	10,9805	10,3472	11,0941	10,9922	10,9799	11,5005	10,9837	10,989	11,6763	11,5505	12,0506	10,1156	11,2792	11,3444	11,1822	12,1425	NaN	10,8872	11,9016	10,8668	NaN	10,8428	11,323	NaN	11,3872	11,4007	11,127	11,3812	11,2337	11,4833	11,3336	11,6618	11,3707	10,6609	NaN	11,352	11,1133	12,1879	11,0206	10,3595	11,6073	9,83047	11,3733	11,2142	11,0244	11,5482	11,1202	NaN	10,797	11,1605	11,1882	11,9839	10,9157	11,2624	11,8884	11,0468	10,9405	11,4312	11,1308	10,9437	11,4092	11,4353	11,0722	11,1077	11,3209	11,5208	10,4912	10,627	11,1102	10,8901	11,1519	11,1964	11,132	11,1126	11,0463	NaN	10,6674	11,0986	11,1205	11,1024	11,3147	11,0683	9,42094	10,9439	11,2763	NaN	11,0459	10,8684	11,4081	9,20483	12,0278	11,4293	10,9668	11,1527	NaN	11,5992	10,7241	11,7792	NaN	11,3382	11,6352	11,2573	11,7122	11,7117	NaN	10,9597	11,5681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11,4306	10,5926	NaN	NaN	NaN	11,9704	NaN	NaN	11,3748	12,2622	NaN	11,1074	11,2311	NaN	10,8563	11,0638	10,9738	12,8214	11,5707	10,3039	NaN	NaN	11,4564	11,8581	NaN	11,1514	11,56	NaN	NaN	NaN	NaN	NaN	NAXD	Q8IW45	Q8IW45	NNRD_HUMAN	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
NaN	9,60331	10,1988	10,0699	10,5297	11,3069	9,65675	NaN	9,934	9,21971	9,70401	11,3819	11,0666	NaN	NaN	NaN	9,77828	12,5012	NaN	NaN	10,5509	NaN	NaN	NaN	10,5851	10,7854	NaN	10,9325	NaN	11,9931	NaN	10,2097	10,4456	NaN	11,6704	10,1835	11,1499	NaN	11,11	11,2443	NaN	11,975	NaN	NaN	10,1329	NaN	12,7713	12,1429	10,5027	11,1312	NaN	NaN	11,933	NaN	10,8234	10,794	11,7062	10,9137	9,62101	10,6952	NaN	11,5605	11,8841	12,1091	NaN	10,9231	11,6067	NaN	11,1082	NaN	11,0389	10,2405	10,6682	NaN	10,9441	NaN	11,5439	9,88535	9,87557	NaN	12,189	NaN	9,91747	NaN	10,5543	NaN	10,2158	12,3806	NaN	8,73292	8,63708	10,2432	NaN	10,9009	NaN	11,7217	11,2853	NaN	11,7462	NaN	NaN	NaN	10,7318	9,60926	NaN	10,5889	NaN	NaN	8,95159	NaN	NaN	NaN	11,748	10,705	11,2123	12,2389	11,5813	10,7909	11,574	12,0541	11,4137	12,1724	10,7797	10,7768	11,5194	11,0474	12,1356	NaN	NaN	12,3271	10,7928	12,1491	11,9563	10,9134	12,7962	NaN	10,7982	9,87434	NaN	12,5483	11,3684	11,7083	11,7628	11,4286	NaN	NaN	11,5219	10,9497	10,1535	11,3971	NaN	11,3712	12,6911	12,0222	NaN	NaN	12,0952	SLITRK4	Q8IW52	Q8IW52	SLIK4_HUMAN	SLIT and NTRK-like protein 4
14,2531	13,8191	13,8499	12,9457	13,0204	13,4734	13,414	13,0873	13,6211	14,1079	13,4838	13,1612	13,324	13,931	14,0315	14,0421	13,0721	13,4061	13,7812	14,2335	13,5134	14,1083	13,4002	14,2831	14,2444	13,7973	13,5282	14,2081	14,1089	14,55	13,7539	13,5189	13,7861	14,0455	14,0383	13,8171	13,9888	13,2919	13,7745	12,9394	14,3763	12,4862	13,726	13,2219	13,6375	NaN	13,764	12,6309	13,7596	13,0472	13,4096	13,5356	14,0609	13,0974	13,302	13,2666	13,6632	13,5372	14,1701	14,088	13,8757	14,1673	13,7671	13,0154	13,9268	13,8272	13,1399	13,7429	12,9724	14,5136	13,6663	13,6029	13,8226	14,2431	12,9446	14,3845	13,3227	13,779	13,8423	14,0388	14,0138	13,8286	14,0562	13,8426	13,7927	14,1504	13,2092	13,3339	13,544	13,796	13,7421	14,0256	13,967	13,6438	14,2141	NaN	13,5741	14	13,7543	14,2507	13,834	13,6779	13,7335	13,3808	13,5603	13,4754	13,1799	13,86	13,0046	13,5621	13,3326	12,8678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13,7727	NaN	NaN	NaN	NaN	13,1794	NaN	NaN	13,0339	NaN	13,4452	13,4447	13,7576	14,0438	13,5855	13,1948	13,5442	NaN	13,6663	12,7778	13,7385	NaN	13,3813	12,0607	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	SLC44A2	Q8IWA5	Q8IWA5	CTL2_HUMAN	Choline transporter-like protein 2
NaN	10,1776	10,6804	11,0778	11,3389	12,4374	10,7871	NaN	9,33575	9,85352	9,66007	10,6289	11,4452	11,8387	NaN	10,529	NaN	13,2188	NaN	NaN	10,0109	NaN	NaN	11,2644	10,5587	11,0759	NaN	10,2472	10,6184	10,4142	NaN	9,96463	10,485	11,0226	10,9518	11,3618	11,255	NaN	11,1795	10,251	NaN	10,9892	10,3373	11,5396	9,6329	NaN	11,8237	11,7842	10,6043	10,3785	11,1443	11,4806	12,0412	11,7684	10,6896	11,1497	11,6737	11,1989	10,9336	10,9159	11,3502	11,028	11,5468	11,6428	NaN	10,9823	11,9839	10,0312	11,5578	10,3723	11,6752	9,90018	11,1142	11,0944	10,2374	NaN	11,8559	9,62823	9,73871	10,9557	11,6179	NaN	12,0978	11,6423	9,60553	10,8514	10,4082	11,6547	11,6056	11,2059	10,1468	NaN	10,7833	10,3002	9,99283	11,483	12,1055	12,4009	11,4942	NaN	11,8879	10,3284	9,65362	10,2962	NaN	9,75096	11,1088	NaN	10,2733	11,8103	NaN	10,1964	12,0219	11,18	11,5175	12,067	NaN	12,0163	12,2239	12,0253	11,6854	12,2777	11,5044	11,6786	11,8508	11,5443	12,5472	NaN	NaN	12,174	11,9643	11,7088	NaN	10,3415	12,0918	NaN	10,9954	10,4541	NaN	11,6676	11,9008	11,0355	NaN	NaN	11,4252	NaN	11,848	10,4547	NaN	NaN	12,9218	NaN	NaN	NaN	NaN	NaN	11,0638	ZBTB8OS	Q8IWT0	Q8IWT0	ARCH_HUMAN	Protein archease
NaN	10,9387	11,6933	13,5834	13,2763	13,7713	11,2251	12,6407	12,1192	11,4721	10,9243	12,8719	11,7268	12,2432	NaN	11,6155	NaN	NaN	11,6975	NaN	12,2038	12,1613	NaN	11,8687	12,1585	12,1858	13,6074	12,1697	10,5235	NaN	11,554	13,1564	11,893	11,3828	NaN	11,4604	11,8737	10,5979	NaN	15,1091	NaN	NaN	NaN	11,7256	11,4466	11,6666	NaN	11,6909	11,5267	11,4095	11,1441	12,4492	NaN	12,6397	13,2031	11,8852	NaN	NaN	NaN	11,4756	10,901	NaN	11,1649	NaN	NaN	11,4919	12,5153	12,7469	NaN	11,0509	11,9722	11,4947	13,0814	12,5755	10,4156	13,0492	13,1012	12,0193	11,9386	NaN	11,3492	13,277	12,9821	12,6826	11,0667	12,3516	13,6213	12,5547	12,3705	12,9997	12,5226	12,2457	10,9275	11,043	11,2958	NaN	NaN	12,9214	NaN	11,1014	12,9332	NaN	10,9914	NaN	12,697	12,0054	10,9126	NaN	10,5595	11,1615	12,3966	11,3226	NaN	NaN	12,0355	12,1109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11,3435	NaN	NaN	NaN	NaN	NaN	NaN	11,4573	NaN	12,6402	13,6214	11,6819	12,2246	NaN	11,692	NaN	NaN	11,6086	NaN	NaN	NaN	12,3304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11,7399	SULF2	Q8IWU5	Q8IWU5	SULF2_HUMAN	Extracellular sulfatase Sulf-2
11,084	11,3253	11,3501	11,0204	10,7128	10,9531	10,6701	11,9976	10,7823	11,1144	11,9211	11,1639	11,03	11,5698	11,3665	11,8483	11,4997	10,8659	11,699	11,5743	11,1412	NaN	12,4839	11,212	11,4803	11,2426	NaN	10,8701	11,5145	12,0333	10,6421	10,9497	11,236	11,0707	10,3327	10,7239	10,667	10,7804	11,011	11,1876	NaN	9,4386	10,4452	NaN	9,99226	NaN	9,74915	10,1354	10,9458	10,6115	11,2377	10,1023	10,7144	11,017	10,6486	10,9418	10,9293	NaN	10,7477	11,6244	10,6203	11,0535	10,7061	10,295	10,9018	11,0093	11,2186	10,8812	10,8195	10,9655	11,0868	10,9107	11,3589	11,5365	11,1349	10,5531	10,948	11,1857	11,2066	11,1206	10,5177	10,9798	11,2423	10,6035	11,7079	11,1366	11,2016	10,4423	NaN	11,2419	10,8449	NaN	11,1063	10,9805	11,017	NaN	10,9047	10,7334	10,8136	11,7515	11,5835	10,7793	11,618	10,9685	NaN	11,7487	10,5017	NaN	11,1458	11,1441	NaN	11,5936	11,1796	NaN	10,8631	NaN	NaN	NaN	10,8208	NaN	NaN	11,4237	10,421	9,72414	NaN	10,7555	11,3721	NaN	NaN	10,3655	10,3092	NaN	NaN	10,8026	10,2125	NaN	11,0921	11,0117	NaN	NaN	11,072	10,4657	NaN	11,3988	9,96171	NaN	NaN	9,91144	11,4252	NaN	NaN	11,1934	11,7986	NaN	NaN	NaN	10,6773	CNTN4	Q8IWV2	Q8IWV2	CNTN4_HUMAN	Contactin-4
13,8158	13,5366	14,0269	13,7217	13,3875	13,6351	12,9012	12,6639	13,5286	14,6127	13,4987	13,4864	13,8349	13,5543	14,1084	13,8506	13,4482	12,8256	13,6044	13,6103	13,2541	14,1725	13,9334	13,4354	13,5682	13,7056	14,3013	13,922	13,861	14,4222	13,66	13,3582	13,997	13,503	13,9336	13,3575	12,9733	12,9329	13,9291	13,1625	13,2927	13,0089	14,5522	13,5415	14,3565	11,9367	14,2856	12,8759	13,8293	13,8493	13,261	13,2753	13,6965	13,2564	14,7099	13,727	13,4959	13,6091	14,3779	13,9847	13,5236	14,1381	13,8581	13,5291	13,4518	13,32	12,9811	12,9987	13,321	13,6148	13,6739	13,6585	13,7932	13,8475	13,5857	13,0626	13,3766	13,7242	13,7306	13,2096	13,522	12,9008	13,7332	13,4322	13,8003	13,7311	12,8753	13,1585	11,9798	13,2718	13,1944	12,9931	13,6401	13,7238	13,3224	11,38	13,6067	13,2274	13,5999	14,2359	13,7195	13,2289	13,4579	12,7955	13,0297	14,5219	13,0054	13,7457	13,7409	13,7461	13,7912	13,8896	13,2726	10,9782	NaN	NaN	11,4276	NaN	12,7688	11,9663	12,1655	11,9271	11,8837	11,0369	10,993	12,7553	12,3673	12,8266	13,2063	12,0283	13,3824	NaN	12,7102	13,9007	12,0566	13,666	13,5172	13,1172	13,7247	13,1166	13,4052	13,5756	12,5256	13,0362	11,6019	13,1463	10,9105	13,0507	12,0629	NaN	12,529	11,8589	13,1349	NaN	NaN	NaN	NaN	UEVLD	Q8IX04	Q8IX04	UEVLD_HUMAN	Ubiquitin-conjugating enzyme E2 variant 3
15,6928	14,0792	12,5375	11,2293	13,0698	10,9029	10,5392	11,5298	12,1658	12,7511	12,4879	14,7654	NaN	13,0864	12,514	13,8809	16,2006	12,5216	14,2418	16,0911	11,7265	NaN	NaN	11,4073	13,7615	11,113	NaN	11,8042	14,8588	NaN	15,7991	13,1203	12,8977	NaN	14,6383	12,7319	13,7013	14,1813	NaN	12,6697	NaN	15,4391	15,3252	NaN	14,9309	16,0304	15,3554	16,4038	12,723	15,147	12,5108	NaN	11,4869	13,2693	14,9536	15,0959	11,354	13,3676	13,879	13,2713	13,1248	11,1077	12,8208	16,7522	13,3943	13,0971	14,2264	11,6294	14,0323	13,6445	13,7354	12,5067	10,7609	NaN	13,7558	12,5779	10,9214	12,6014	12,528	NaN	NaN	11,2103	12,9786	14,5067	13,3339	11,7904	14,3864	13,545	12,0161	13,3238	12,642	NaN	14,0286	13,9784	13,5294	NaN	13,431	13,5525	NaN	11,931	11,6606	12,6295	10,95	12,056	10,9043	12,6114	12,9218	12,9464	14,25	13,2899	NaN	13,9024	17,1619	15,5221	14,0891	15,6431	NaN	15,4571	16,1592	NaN	NaN	15,5436	14,7436	15,4602	16,0858	13,7181	14,4142	NaN	NaN	15,8224	12,6313	15,8394	14,8924	13,9261	16,6446	NaN	NaN	12,9631	NaN	16,7949	13,3592	14,6673	17,822	14,6378	12,8394	15,4951	NaN	16,2831	13,8549	16,3983	12,1555	13,9163	NaN	15,3756	NaN	15,2988	12,2756	GALNT12	Q8IXK2	Q8IXK2	GLT12_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 12
11,5666	11,6915	11,3687	11,7783	11,0491	11,0798	10,824	11,8799	11,2219	11,1526	11,2919	11,3114	11,5935	11,124	NaN	NaN	12,621	NaN	11,6483	NaN	11,8293	NaN	NaN	10,9606	11,006	NaN	NaN	10,8473	NaN	NaN	11,5862	11,6529	11,5027	10,8623	NaN	11,3737	11,8394	NaN	NaN	11,4206	NaN	NaN	11,4694	NaN	10,8551	NaN	NaN	NaN	11,6796	11,0971	NaN	11,1101	NaN	NaN	11,7734	NaN	11,6634	NaN	NaN	11,6925	NaN	NaN	11,1317	NaN	11,629	11,4699	11,4479	NaN	NaN	11,4016	11,4387	11,4897	11,1656	11,3095	11,6942	NaN	NaN	10,9581	10,7816	NaN	NaN	NaN	10,9538	12,3403	11,3588	11,3834	11,8004	11,491	NaN	11,5405	11,0541	NaN	10,8044	11,294	11,2264	NaN	11,6382	11,9974	NaN	11,8315	NaN	11,8691	10,9903	NaN	NaN	11,0415	11,1294	NaN	11,2543	11,2036	NaN	11,8144	NaN	11,9425	12,1874	11,7133	NaN	12,1002	NaN	NaN	NaN	NaN	10,7786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11,4645	12,1319	NaN	NaN	11,6073	11,7643	NaN	NaN	11,0976	11,5305	NaN	11,6118	NaN	NaN	11,7408	NaN	11,2925	NaN	NaN	11,0722	NaN	11,3113	NaN	NaN	11,3565	FAM20C	Q8IXL6	Q8IXL6	FA20C_HUMAN	Extracellular serine/threonine protein kinase FAM20C
14,0012	13,5606	13,3302	13,7979	12,9481	14,4612	13,5883	NaN	13,5897	13,7056	13,8907	13,2117	13,9792	13,8497	13,8014	14,0809	13,5302	14,1562	13,9374	13,3077	13,6608	12,4412	15,0281	14,1745	13,1066	13,5755	NaN	14,2749	13,8759	14,4846	13,7016	14,5435	13,9577	13,5723	13,4189	13,4448	13,8889	13,6471	13,5606	13,652	14,0675	14,1697	14,014	13,5197	13,7373	13,996	14,837	13,0378	13,9254	13,4512	13,6624	12,8044	13,8632	13,4518	12,8746	13,3662	13,2719	13,4178	13,7818	13,4846	13,5814	13,4672	13,2103	13,4824	13,6488	14,6035	14,1306	13,8918	14,1921	14,5423	14,6326	13,7869	13,4873	13,7021	14,3641	14,3125	14,6458	14,2078	14,4089	13,0046	13,6787	12,5431	14,0175	13,7444	14,1393	13,9098	14,1714	13,7642	12,945	13,2666	14,4265	14,1672	12,8835	13,2024	12,8468	12,337	14,4182	12,9144	13,0739	13,6103	13,3432	13,1941	13,3795	13,7335	14,062	13,6162	12,4875	NaN	13,1112	13,1589	NaN	13,5439	12,8695	NaN	NaN	NaN	NaN	NaN	13,2837	12,3429	NaN	12,5534	NaN	NaN	NaN	14,2141	12,8228	14,5094	12,8441	NaN	13,1922	12,7405	NaN	14,3953	NaN	13,6614	13,4156	14,6289	NaN	12,976	13,1969	13,943	13,5132	14,0944	12,574	14,0065	NaN	14,5046	12,3288	12,7575	13,3797	NaN	NaN	12,5229	NaN	NaN	NaN	TMEM192	Q8IY95	Q8IY95	TM192_HUMAN	Transmembrane protein 192
17,584	17,6341	18,3506	18,0692	17,4362	17,2718	17,5764	18,0441	17,7542	17,7545	17,6596	17,4875	17,4944	17,816	18,165	18,2357	17,74	17,5462	17,3174	18,1961	18,2836	18,1937	18,0543	17,3557	17,5045	17,9513	17,503	17,5152	17,826	18,8079	17,7792	17,4901	17,9353	17,2606	17,4347	17,4862	17,3695	16,6418	18,3623	18,0776	17,8185	17,8761	17,9959	17,0825	18,1467	18,4742	18,3857	17,8272	17,7523	17,6586	18,1251	17,6462	18,2061	17,777	17,9595	18,7203	17,9743	18,3885	18,433	17,901	17,7823	18,5047	18,2273	18,0495	17,9314	17,4304	16,8745	18,3249	18,4304	17,9906	17,3499	17,4679	17,8385	17,7778	17,0422	18,1154	17,4939	17,2718	17,3575	17,144	17,506	17,955	17,6909	18,0513	17,6613	17,7494	17,4962	17,6933	18,2535	17,9902	16,9374	16,7261	16,9219	18,1673	17,8125	15,9868	17,1693	17,4262	17,992	17,894	17,6092	17,8601	18,2204	17,8712	17,7551	18,5544	17,5785	17,6059	17,831	17,3116	17,4593	18,1669	17,3793	14,4543	16,7403	16,249	16,5382	16,4858	16,0097	16,1126	16,1556	16,1902	15,6657	15,651	15,2888	17,6152	16,9673	17,188	16,4055	16,8399	17,8049	16,2559	16,391	17,5363	16,8662	18,5634	16,9938	18,1726	18,8241	17,8606	18,0211	17,456	17,2062	18,6505	16,2	17,4831	16,3411	18,4551	16,621	15,3134	17,2726	15,6506	17,6284	15,6173	15,7582	15,7751	14,925	OSCAR	Q8IYS5	Q8IYS5	OSCAR_HUMAN	Osteoclast-associated immunoglobulin-like receptor
